representation,task,wacc,uar,r_Present,r_Unknown,r_Absent,weight_file,run_id,report
AST,circor1,0.6688888888888889,0.6973630831643002,0.4666666666666667,0.7058823529411765,0.9195402298850576,external/ast/pretrained_models/ast_audioset.pth,circor1_ar_ast.AR_AST_63cb7c1c,"Finetuning circor1_ar_ast.AR_AST_63cb7c1c- on circor1 -> weighted_accuracy: 0.66889. UAR: 0.69736, recall per class: [0.46666667 0.70588235 0.91954023], best weight: /lab/physionet2022_dl/evar/logs/circor1_ar_ast.AR_AST_63cb7c1c/weights_ep42it277-0.69338_loss0.6990.pth, config: {'audio_repr': 'ar_ast.AR_AST', 'weight_file': 'external/ast/pretrained_models/ast_audioset.pth', 'feature_d': 768, 'sample_rate': 16000, 'n_fft': 400, 'window_size': 400, 'hop_size': 160, 'n_mels': 128, 'window': 'hanning', 'batch_size': 128, 'lr_lineareval': 0.0003, 'report_per_epochs': 20, 'early_stop_epochs': 20, 'warmup_epochs': 4, 'mixup': 0.5, 'ft_bs': 64, 'ft_lr': 2.0, 'ft_early_stop_epochs': -1, 'ft_epochs': 200, 'ft_freq_mask': 24, 'ft_time_mask': 96, 'ft_rrc': True, 'name': '', 'task_metadata': 'evar/metadata/circor1.csv', 'task_data': 'work/16k/circor1', 'unit_samples': 80000, 'id': 'circor1_ar_ast.AR_AST_63cb7c1c', 'training_mask': 0.0, 'optim': 'sgd', 'unit_sec': None, 'data_path': 'work', 'eval_checkpoint': '/lab/physionet2022_dl/evar/logs/circor1_ar_ast.AR_AST_63cb7c1c/weights_ep42it277-0.69338_loss0.6990.pth', 'runtime_cfg': {'lr': 2.0, 'seed': 42, 'hidden': [], 'mixup': 0.5, 'bs': 64, 'freq_mask': 24, 'time_mask': 96, 'rrc': True, 'epochs': 200, 'early_stop_epochs': -1, 'n_class': 3, 'id': '2c73d864'}}"
AST,circor5,0.6488888888888888,0.7035008639471113,0.5111111111111111,0.8235294117647058,0.7758620689655172,external/ast/pretrained_models/ast_audioset.pth,circor5_ar_ast.AR_AST_bfb1ea24,"Finetuning circor5_ar_ast.AR_AST_bfb1ea24- on circor5 -> weighted_accuracy: 0.64889. UAR: 0.70350, recall per class: [0.51111111 0.82352941 0.77586207], best weight: /lab/physionet2022_dl/evar/logs/circor5_ar_ast.AR_AST_bfb1ea24/weights_ep12it280-0.65310_loss0.7325.pth, config: {'audio_repr': 'ar_ast.AR_AST', 'weight_file': 'external/ast/pretrained_models/ast_audioset.pth', 'feature_d': 768, 'sample_rate': 16000, 'n_fft': 400, 'window_size': 400, 'hop_size': 160, 'n_mels': 128, 'window': 'hanning', 'batch_size': 128, 'lr_lineareval': 0.0003, 'report_per_epochs': 20, 'early_stop_epochs': 20, 'warmup_epochs': 4, 'mixup': 0.5, 'ft_bs': 64, 'ft_lr': 2.0, 'ft_early_stop_epochs': -1, 'ft_epochs': 200, 'ft_freq_mask': 24, 'ft_time_mask': 96, 'ft_rrc': True, 'name': '', 'task_metadata': 'evar/metadata/circor5.csv', 'task_data': 'work/16k/circor5', 'unit_samples': 80000, 'id': 'circor5_ar_ast.AR_AST_bfb1ea24', 'training_mask': 0.0, 'optim': 'sgd', 'unit_sec': None, 'data_path': 'work', 'eval_checkpoint': '/lab/physionet2022_dl/evar/logs/circor5_ar_ast.AR_AST_bfb1ea24/weights_ep12it280-0.65310_loss0.7325.pth', 'runtime_cfg': {'lr': 2.0, 'seed': 42, 'hidden': [], 'mixup': 0.5, 'bs': 64, 'freq_mask': 24, 'time_mask': 96, 'rrc': True, 'epochs': 200, 'early_stop_epochs': -1, 'n_class': 3, 'id': '2c73d864'}}"
AST,circor4,0.7622222222222222,0.7400796333859215,0.7111111111111111,0.6470588235294118,0.8620689655172413,external/ast/pretrained_models/ast_audioset.pth,circor4_ar_ast.AR_AST_2a444287,"Finetuning circor4_ar_ast.AR_AST_2a444287- on circor4 -> weighted_accuracy: 0.76222. UAR: 0.74008, recall per class: [0.71111111 0.64705882 0.86206897], best weight: /lab/physionet2022_dl/evar/logs/circor4_ar_ast.AR_AST_2a444287/weights_ep40it281-0.71868_loss0.8535.pth, config: {'audio_repr': 'ar_ast.AR_AST', 'weight_file': 'external/ast/pretrained_models/ast_audioset.pth', 'feature_d': 768, 'sample_rate': 16000, 'n_fft': 400, 'window_size': 400, 'hop_size': 160, 'n_mels': 128, 'window': 'hanning', 'batch_size': 128, 'lr_lineareval': 0.0003, 'report_per_epochs': 20, 'early_stop_epochs': 20, 'warmup_epochs': 4, 'mixup': 0.5, 'ft_bs': 64, 'ft_lr': 2.0, 'ft_early_stop_epochs': -1, 'ft_epochs': 200, 'ft_freq_mask': 24, 'ft_time_mask': 96, 'ft_rrc': True, 'name': '', 'task_metadata': 'evar/metadata/circor4.csv', 'task_data': 'work/16k/circor4', 'unit_samples': 80000, 'id': 'circor4_ar_ast.AR_AST_2a444287', 'training_mask': 0.0, 'optim': 'sgd', 'unit_sec': None, 'data_path': 'work', 'eval_checkpoint': '/lab/physionet2022_dl/evar/logs/circor4_ar_ast.AR_AST_2a444287/weights_ep40it281-0.71868_loss0.8535.pth', 'runtime_cfg': {'lr': 2.0, 'seed': 42, 'hidden': [], 'mixup': 0.5, 'bs': 64, 'freq_mask': 24, 'time_mask': 96, 'rrc': True, 'epochs': 200, 'early_stop_epochs': -1, 'n_class': 3, 'id': '2c73d864'}}"
AST,circor5,0.72,0.7240552926151304,0.6444444444444445,0.7058823529411765,0.8218390804597702,external/ast/pretrained_models/ast_audioset.pth,circor5_ar_ast.AR_AST_bfb1ea24,"Finetuning circor5_ar_ast.AR_AST_bfb1ea24- on circor5 -> weighted_accuracy: 0.72000. UAR: 0.72406, recall per class: [0.64444444 0.70588235 0.82183908], best weight: /lab/physionet2022_dl/evar/logs/circor5_ar_ast.AR_AST_bfb1ea24/weights_ep42it280-0.65271_loss0.7447.pth, config: {'audio_repr': 'ar_ast.AR_AST', 'weight_file': 'external/ast/pretrained_models/ast_audioset.pth', 'feature_d': 768, 'sample_rate': 16000, 'n_fft': 400, 'window_size': 400, 'hop_size': 160, 'n_mels': 128, 'window': 'hanning', 'batch_size': 128, 'lr_lineareval': 0.0003, 'report_per_epochs': 20, 'early_stop_epochs': 20, 'warmup_epochs': 4, 'mixup': 0.5, 'ft_bs': 64, 'ft_lr': 2.0, 'ft_early_stop_epochs': -1, 'ft_epochs': 200, 'ft_freq_mask': 24, 'ft_time_mask': 96, 'ft_rrc': True, 'name': '', 'task_metadata': 'evar/metadata/circor5.csv', 'task_data': 'work/16k/circor5', 'unit_samples': 80000, 'id': 'circor5_ar_ast.AR_AST_bfb1ea24', 'training_mask': 0.0, 'optim': 'sgd', 'unit_sec': None, 'data_path': 'work', 'eval_checkpoint': '/lab/physionet2022_dl/evar/logs/circor5_ar_ast.AR_AST_bfb1ea24/weights_ep42it280-0.65271_loss0.7447.pth', 'runtime_cfg': {'lr': 2.0, 'seed': 42, 'hidden': [], 'mixup': 0.5, 'bs': 64, 'freq_mask': 24, 'time_mask': 96, 'rrc': True, 'epochs': 200, 'early_stop_epochs': -1, 'n_class': 3, 'id': '2c73d864'}}"
AST,circor5,0.5711111111111111,0.655487942303358,0.6,0.9411764705882353,0.425287356321839,external/ast/pretrained_models/ast_audioset.pth,circor5_ar_ast.AR_AST_bfb1ea24,"Finetuning circor5_ar_ast.AR_AST_bfb1ea24- on circor5 -> weighted_accuracy: 0.57111. UAR: 0.65549, recall per class: [0.6        0.94117647 0.42528736], best weight: /lab/physionet2022_dl/evar/logs/circor5_ar_ast.AR_AST_bfb1ea24/weights_ep4it280-0.59767_loss0.8212.pth, config: {'audio_repr': 'ar_ast.AR_AST', 'weight_file': 'external/ast/pretrained_models/ast_audioset.pth', 'feature_d': 768, 'sample_rate': 16000, 'n_fft': 400, 'window_size': 400, 'hop_size': 160, 'n_mels': 128, 'window': 'hanning', 'batch_size': 128, 'lr_lineareval': 0.0003, 'report_per_epochs': 20, 'early_stop_epochs': 20, 'warmup_epochs': 4, 'mixup': 0.5, 'ft_bs': 64, 'ft_lr': 2.0, 'ft_early_stop_epochs': -1, 'ft_epochs': 200, 'ft_freq_mask': 24, 'ft_time_mask': 96, 'ft_rrc': True, 'name': '', 'task_metadata': 'evar/metadata/circor5.csv', 'task_data': 'work/16k/circor5', 'unit_samples': 80000, 'id': 'circor5_ar_ast.AR_AST_bfb1ea24', 'training_mask': 0.0, 'optim': 'sgd', 'unit_sec': None, 'data_path': 'work', 'eval_checkpoint': '/lab/physionet2022_dl/evar/logs/circor5_ar_ast.AR_AST_bfb1ea24/weights_ep4it280-0.59767_loss0.8212.pth', 'runtime_cfg': {'lr': 2.0, 'seed': 42, 'hidden': [], 'mixup': 0.5, 'bs': 64, 'freq_mask': 24, 'time_mask': 96, 'rrc': True, 'epochs': 200, 'early_stop_epochs': -1, 'n_class': 3, 'id': '2c73d864'}}"
M2D,circor4,0.8066666666666666,0.6705131094583426,0.8222222222222222,0.23529411764705882,0.9540229885057472,weights-final/m2d_vit_base-80x608p16x16-220930-mr7/checkpoint-300.pth,circor4_ar_m2d.AR_M2D_fc5206c8,"Finetuning circor4_ar_m2d.AR_M2D_fc5206c8- on circor4 -> weighted_accuracy: 0.80667. UAR: 0.67051, recall per class: [0.82222222 0.23529412 0.95402299], best weight: /lab/physionet2022_dl/evar/logs/circor4_ar_m2d.AR_M2D_fc5206c8/weights_ep35it562-0.82840_loss2.2186.pth, config: {'audio_repr': 'ar_m2d.AR_M2D', 'weight_file': 'weights-final/m2d_vit_base-80x608p16x16-220930-mr7/checkpoint-300.pth', 'feature_d': 3840, 'sample_rate': 16000, 'n_fft': 400, 'window_size': 400, 'hop_size': 160, 'n_mels': 80, 'f_min': 50, 'f_max': 8000, 'window': 'hanning', 'cls_token': False, 'output_layers': [-1], 'encoder_only': True, 'dur_frames': None, 'freeze_embed': True, 'training_mask': 0.0, 'flat_features': False, 'batch_size': 128, 'lr_lineareval': 3e-05, 'report_per_epochs': 50, 'early_stop_epochs': 20, 'warmup_epochs': 5, 'mixup': 0.5, 'ft_bs': 128, 'ft_lr': 2.0, 'ft_early_stop_epochs': -1, 'ft_epochs': 200, 'ft_freq_mask': 30, 'ft_time_mask': 192, 'ft_noise': 0.0, 'ft_rrc': True, 'name': '', 'task_metadata': 'evar/metadata/circor4.csv', 'task_data': 'work/16k/circor4', 'unit_samples': 80000, 'id': 'circor4_ar_m2d.AR_M2D_fc5206c8', 'optim': 'sgd', 'unit_sec': None, 'data_path': 'work', 'eval_checkpoint': '/lab/physionet2022_dl/evar/logs/circor4_ar_m2d.AR_M2D_fc5206c8/weights_ep35it562-0.82840_loss2.2186.pth', 'runtime_cfg': {'lr': 2.0, 'seed': 42, 'hidden': [], 'mixup': 0.5, 'bs': 128, 'freq_mask': 30, 'time_mask': 192, 'rrc': True, 'epochs': 200, 'early_stop_epochs': -1, 'n_class': 3, 'id': 'dc52bab0'}, 'input_size': [80, 608], 'patch_size': [16, 16], 'model': 'm2d_vit_base_encoder_only', 'decoder_depth': 8}"
M2D,circor1,0.7622222222222222,0.6984974832845016,0.7111111111111111,0.47058823529411764,0.913793103448276,weights-final/m2d_vit_base-80x608p16x16-220930-mr7/checkpoint-300.pth,circor1_ar_m2d.AR_M2D_8ff7abf7,"Finetuning circor1_ar_m2d.AR_M2D_8ff7abf7- on circor1 -> weighted_accuracy: 0.76222. UAR: 0.69850, recall per class: [0.71111111 0.47058824 0.9137931 ], best weight: /lab/physionet2022_dl/evar/logs/circor1_ar_m2d.AR_M2D_8ff7abf7/weights_ep35it554-0.82114_loss0.8219.pth, config: {'audio_repr': 'ar_m2d.AR_M2D', 'weight_file': 'weights-final/m2d_vit_base-80x608p16x16-220930-mr7/checkpoint-300.pth', 'feature_d': 3840, 'sample_rate': 16000, 'n_fft': 400, 'window_size': 400, 'hop_size': 160, 'n_mels': 80, 'f_min': 50, 'f_max': 8000, 'window': 'hanning', 'cls_token': False, 'output_layers': [-1], 'encoder_only': True, 'dur_frames': None, 'freeze_embed': True, 'training_mask': 0.0, 'flat_features': False, 'batch_size': 128, 'lr_lineareval': 3e-05, 'report_per_epochs': 50, 'early_stop_epochs': 20, 'warmup_epochs': 5, 'mixup': 0.5, 'ft_bs': 128, 'ft_lr': 2.0, 'ft_early_stop_epochs': -1, 'ft_epochs': 200, 'ft_freq_mask': 30, 'ft_time_mask': 192, 'ft_noise': 0.0, 'ft_rrc': True, 'name': '', 'task_metadata': 'evar/metadata/circor1.csv', 'task_data': 'work/16k/circor1', 'unit_samples': 80000, 'id': 'circor1_ar_m2d.AR_M2D_8ff7abf7', 'optim': 'sgd', 'unit_sec': None, 'data_path': 'work', 'eval_checkpoint': '/lab/physionet2022_dl/evar/logs/circor1_ar_m2d.AR_M2D_8ff7abf7/weights_ep35it554-0.82114_loss0.8219.pth', 'runtime_cfg': {'lr': 2.0, 'seed': 42, 'hidden': [], 'mixup': 0.5, 'bs': 128, 'freq_mask': 30, 'time_mask': 192, 'rrc': True, 'epochs': 200, 'early_stop_epochs': -1, 'n_class': 3, 'id': 'dc52bab0'}, 'input_size': [80, 608], 'patch_size': [16, 16], 'model': 'm2d_vit_base_encoder_only', 'decoder_depth': 8}"
M2D,circor5,0.8111111111111111,0.6882052437833371,0.8222222222222222,0.29411764705882354,0.9482758620689656,weights-final/m2d_vit_base-80x608p16x16-220930-mr7/checkpoint-300.pth,circor5_ar_m2d.AR_M2D_79959fa6,"Finetuning circor5_ar_m2d.AR_M2D_79959fa6- on circor5 -> weighted_accuracy: 0.81111. UAR: 0.68821, recall per class: [0.82222222 0.29411765 0.94827586], best weight: /lab/physionet2022_dl/evar/logs/circor5_ar_m2d.AR_M2D_79959fa6/weights_ep45it560-0.81357_loss0.7635.pth, config: {'audio_repr': 'ar_m2d.AR_M2D', 'weight_file': 'weights-final/m2d_vit_base-80x608p16x16-220930-mr7/checkpoint-300.pth', 'feature_d': 3840, 'sample_rate': 16000, 'n_fft': 400, 'window_size': 400, 'hop_size': 160, 'n_mels': 80, 'f_min': 50, 'f_max': 8000, 'window': 'hanning', 'cls_token': False, 'output_layers': [-1], 'encoder_only': True, 'dur_frames': None, 'freeze_embed': True, 'training_mask': 0.0, 'flat_features': False, 'batch_size': 128, 'lr_lineareval': 3e-05, 'report_per_epochs': 50, 'early_stop_epochs': 20, 'warmup_epochs': 5, 'mixup': 0.5, 'ft_bs': 128, 'ft_lr': 2.0, 'ft_early_stop_epochs': -1, 'ft_epochs': 200, 'ft_freq_mask': 30, 'ft_time_mask': 192, 'ft_noise': 0.0, 'ft_rrc': True, 'name': '', 'task_metadata': 'evar/metadata/circor5.csv', 'task_data': 'work/16k/circor5', 'unit_samples': 80000, 'id': 'circor5_ar_m2d.AR_M2D_79959fa6', 'optim': 'sgd', 'unit_sec': None, 'data_path': 'work', 'eval_checkpoint': '/lab/physionet2022_dl/evar/logs/circor5_ar_m2d.AR_M2D_79959fa6/weights_ep45it560-0.81357_loss0.7635.pth', 'runtime_cfg': {'lr': 2.0, 'seed': 42, 'hidden': [], 'mixup': 0.5, 'bs': 128, 'freq_mask': 30, 'time_mask': 192, 'rrc': True, 'epochs': 200, 'early_stop_epochs': -1, 'n_class': 3, 'id': 'dc52bab0'}, 'input_size': [80, 608], 'patch_size': [16, 16], 'model': 'm2d_vit_base_encoder_only', 'decoder_depth': 8}"
M2D,circor4,0.8044444444444444,0.6387048305912403,0.8444444444444444,0.11764705882352941,0.9540229885057472,weights-final/m2d_vit_base-80x608p16x16-220930-mr7/checkpoint-300.pth,circor4_ar_m2d.AR_M2D_fc5206c8,"Finetuning circor4_ar_m2d.AR_M2D_fc5206c8- on circor4 -> weighted_accuracy: 0.80444. UAR: 0.63870, recall per class: [0.84444444 0.11764706 0.95402299], best weight: /lab/physionet2022_dl/evar/logs/circor4_ar_m2d.AR_M2D_fc5206c8/weights_ep48it562-0.83346_loss1.8498.pth, config: {'audio_repr': 'ar_m2d.AR_M2D', 'weight_file': 'weights-final/m2d_vit_base-80x608p16x16-220930-mr7/checkpoint-300.pth', 'feature_d': 3840, 'sample_rate': 16000, 'n_fft': 400, 'window_size': 400, 'hop_size': 160, 'n_mels': 80, 'f_min': 50, 'f_max': 8000, 'window': 'hanning', 'cls_token': False, 'output_layers': [-1], 'encoder_only': True, 'dur_frames': None, 'freeze_embed': True, 'training_mask': 0.0, 'flat_features': False, 'batch_size': 128, 'lr_lineareval': 3e-05, 'report_per_epochs': 50, 'early_stop_epochs': 20, 'warmup_epochs': 5, 'mixup': 0.5, 'ft_bs': 128, 'ft_lr': 2.0, 'ft_early_stop_epochs': -1, 'ft_epochs': 200, 'ft_freq_mask': 30, 'ft_time_mask': 192, 'ft_noise': 0.0, 'ft_rrc': True, 'name': '', 'task_metadata': 'evar/metadata/circor4.csv', 'task_data': 'work/16k/circor4', 'unit_samples': 80000, 'id': 'circor4_ar_m2d.AR_M2D_fc5206c8', 'optim': 'sgd', 'unit_sec': None, 'data_path': 'work', 'eval_checkpoint': '/lab/physionet2022_dl/evar/logs/circor4_ar_m2d.AR_M2D_fc5206c8/weights_ep48it562-0.83346_loss1.8498.pth', 'runtime_cfg': {'lr': 2.0, 'seed': 42, 'hidden': [], 'mixup': 0.5, 'bs': 128, 'freq_mask': 30, 'time_mask': 192, 'rrc': True, 'epochs': 200, 'early_stop_epochs': -1, 'n_class': 3, 'id': 'dc52bab0'}, 'input_size': [80, 608], 'patch_size': [16, 16], 'model': 'm2d_vit_base_encoder_only', 'decoder_depth': 8}"
M2D,circor1,0.7688888888888888,0.6743520396664412,0.7333333333333333,0.35294117647058826,0.9367816091954024,weights-final/m2d_vit_base-80x608p16x16-220930-mr7/checkpoint-300.pth,circor1_ar_m2d.AR_M2D_8ff7abf7,"Finetuning circor1_ar_m2d.AR_M2D_8ff7abf7- on circor1 -> weighted_accuracy: 0.76889. UAR: 0.67435, recall per class: [0.73333333 0.35294118 0.93678161], best weight: /lab/physionet2022_dl/evar/logs/circor1_ar_m2d.AR_M2D_8ff7abf7/weights_ep44it554-0.82954_loss0.6349.pth, config: {'audio_repr': 'ar_m2d.AR_M2D', 'weight_file': 'weights-final/m2d_vit_base-80x608p16x16-220930-mr7/checkpoint-300.pth', 'feature_d': 3840, 'sample_rate': 16000, 'n_fft': 400, 'window_size': 400, 'hop_size': 160, 'n_mels': 80, 'f_min': 50, 'f_max': 8000, 'window': 'hanning', 'cls_token': False, 'output_layers': [-1], 'encoder_only': True, 'dur_frames': None, 'freeze_embed': True, 'training_mask': 0.0, 'flat_features': False, 'batch_size': 128, 'lr_lineareval': 3e-05, 'report_per_epochs': 50, 'early_stop_epochs': 20, 'warmup_epochs': 5, 'mixup': 0.5, 'ft_bs': 128, 'ft_lr': 2.0, 'ft_early_stop_epochs': -1, 'ft_epochs': 200, 'ft_freq_mask': 30, 'ft_time_mask': 192, 'ft_noise': 0.0, 'ft_rrc': True, 'name': '', 'task_metadata': 'evar/metadata/circor1.csv', 'task_data': 'work/16k/circor1', 'unit_samples': 80000, 'id': 'circor1_ar_m2d.AR_M2D_8ff7abf7', 'optim': 'sgd', 'unit_sec': None, 'data_path': 'work', 'eval_checkpoint': '/lab/physionet2022_dl/evar/logs/circor1_ar_m2d.AR_M2D_8ff7abf7/weights_ep44it554-0.82954_loss0.6349.pth', 'runtime_cfg': {'lr': 2.0, 'seed': 42, 'hidden': [], 'mixup': 0.5, 'bs': 128, 'freq_mask': 30, 'time_mask': 192, 'rrc': True, 'epochs': 200, 'early_stop_epochs': -1, 'n_class': 3, 'id': 'dc52bab0'}, 'input_size': [80, 608], 'patch_size': [16, 16], 'model': 'm2d_vit_base_encoder_only', 'decoder_depth': 8}"
M2D,circor5,0.8266666666666667,0.6994440688152656,0.8444444444444444,0.29411764705882354,0.9597701149425288,weights-final/m2d_vit_base-80x608p16x16-220930-mr7/checkpoint-300.pth,circor5_ar_m2d.AR_M2D_79959fa6,"Finetuning circor5_ar_m2d.AR_M2D_79959fa6- on circor5 -> weighted_accuracy: 0.82667. UAR: 0.69944, recall per class: [0.84444444 0.29411765 0.95977011], best weight: /lab/physionet2022_dl/evar/logs/circor5_ar_m2d.AR_M2D_79959fa6/weights_ep41it560-0.82209_loss0.4758.pth, config: {'audio_repr': 'ar_m2d.AR_M2D', 'weight_file': 'weights-final/m2d_vit_base-80x608p16x16-220930-mr7/checkpoint-300.pth', 'feature_d': 3840, 'sample_rate': 16000, 'n_fft': 400, 'window_size': 400, 'hop_size': 160, 'n_mels': 80, 'f_min': 50, 'f_max': 8000, 'window': 'hanning', 'cls_token': False, 'output_layers': [-1], 'encoder_only': True, 'dur_frames': None, 'freeze_embed': True, 'training_mask': 0.0, 'flat_features': False, 'batch_size': 128, 'lr_lineareval': 3e-05, 'report_per_epochs': 50, 'early_stop_epochs': 20, 'warmup_epochs': 5, 'mixup': 0.5, 'ft_bs': 128, 'ft_lr': 2.0, 'ft_early_stop_epochs': -1, 'ft_epochs': 200, 'ft_freq_mask': 30, 'ft_time_mask': 192, 'ft_noise': 0.0, 'ft_rrc': True, 'name': '', 'task_metadata': 'evar/metadata/circor5.csv', 'task_data': 'work/16k/circor5', 'unit_samples': 80000, 'id': 'circor5_ar_m2d.AR_M2D_79959fa6', 'optim': 'sgd', 'unit_sec': None, 'data_path': 'work', 'eval_checkpoint': '/lab/physionet2022_dl/evar/logs/circor5_ar_m2d.AR_M2D_79959fa6/weights_ep41it560-0.82209_loss0.4758.pth', 'runtime_cfg': {'lr': 2.0, 'seed': 42, 'hidden': [], 'mixup': 0.5, 'bs': 128, 'freq_mask': 30, 'time_mask': 192, 'rrc': True, 'epochs': 200, 'early_stop_epochs': -1, 'n_class': 3, 'id': 'dc52bab0'}, 'input_size': [80, 608], 'patch_size': [16, 16], 'model': 'm2d_vit_base_encoder_only', 'decoder_depth': 8}"
M2D,circor4,0.8088888888888889,0.670257681616708,0.8444444444444444,0.23529411764705882,0.9310344827586208,weights-final/m2d_vit_base-80x608p16x16-220930-mr7/checkpoint-300.pth,circor4_ar_m2d.AR_M2D_fc5206c8,"Finetuning circor4_ar_m2d.AR_M2D_fc5206c8- on circor4 -> weighted_accuracy: 0.80889. UAR: 0.67026, recall per class: [0.84444444 0.23529412 0.93103448], best weight: /lab/physionet2022_dl/evar/logs/circor4_ar_m2d.AR_M2D_fc5206c8/weights_ep39it562-0.81946_loss0.6089.pth, config: {'audio_repr': 'ar_m2d.AR_M2D', 'weight_file': 'weights-final/m2d_vit_base-80x608p16x16-220930-mr7/checkpoint-300.pth', 'feature_d': 3840, 'sample_rate': 16000, 'n_fft': 400, 'window_size': 400, 'hop_size': 160, 'n_mels': 80, 'f_min': 50, 'f_max': 8000, 'window': 'hanning', 'cls_token': False, 'output_layers': [-1], 'encoder_only': True, 'dur_frames': None, 'freeze_embed': True, 'training_mask': 0.0, 'flat_features': False, 'batch_size': 128, 'lr_lineareval': 3e-05, 'report_per_epochs': 50, 'early_stop_epochs': 20, 'warmup_epochs': 5, 'mixup': 0.5, 'ft_bs': 128, 'ft_lr': 2.0, 'ft_early_stop_epochs': -1, 'ft_epochs': 200, 'ft_freq_mask': 30, 'ft_time_mask': 192, 'ft_noise': 0.0, 'ft_rrc': True, 'name': '', 'task_metadata': 'evar/metadata/circor4.csv', 'task_data': 'work/16k/circor4', 'unit_samples': 80000, 'id': 'circor4_ar_m2d.AR_M2D_fc5206c8', 'optim': 'sgd', 'unit_sec': None, 'data_path': 'work', 'eval_checkpoint': '/lab/physionet2022_dl/evar/logs/circor4_ar_m2d.AR_M2D_fc5206c8/weights_ep39it562-0.81946_loss0.6089.pth', 'runtime_cfg': {'lr': 2.0, 'seed': 42, 'hidden': [], 'mixup': 0.5, 'bs': 128, 'freq_mask': 30, 'time_mask': 192, 'rrc': True, 'epochs': 200, 'early_stop_epochs': -1, 'n_class': 3, 'id': 'dc52bab0'}, 'input_size': [80, 608], 'patch_size': [16, 16], 'model': 'm2d_vit_base_encoder_only', 'decoder_depth': 8}"
M2D,circor1,0.7777777777777778,0.6798437382615882,0.7555555555555555,0.35294117647058826,0.9310344827586208,weights-final/m2d_vit_base-80x608p16x16-220930-mr7/checkpoint-300.pth,circor1_ar_m2d.AR_M2D_8ff7abf7,"Finetuning circor1_ar_m2d.AR_M2D_8ff7abf7- on circor1 -> weighted_accuracy: 0.77778. UAR: 0.67984, recall per class: [0.75555556 0.35294118 0.93103448], best weight: /lab/physionet2022_dl/evar/logs/circor1_ar_m2d.AR_M2D_8ff7abf7/weights_ep41it554-0.81834_loss0.7292.pth, config: {'audio_repr': 'ar_m2d.AR_M2D', 'weight_file': 'weights-final/m2d_vit_base-80x608p16x16-220930-mr7/checkpoint-300.pth', 'feature_d': 3840, 'sample_rate': 16000, 'n_fft': 400, 'window_size': 400, 'hop_size': 160, 'n_mels': 80, 'f_min': 50, 'f_max': 8000, 'window': 'hanning', 'cls_token': False, 'output_layers': [-1], 'encoder_only': True, 'dur_frames': None, 'freeze_embed': True, 'training_mask': 0.0, 'flat_features': False, 'batch_size': 128, 'lr_lineareval': 3e-05, 'report_per_epochs': 50, 'early_stop_epochs': 20, 'warmup_epochs': 5, 'mixup': 0.5, 'ft_bs': 128, 'ft_lr': 2.0, 'ft_early_stop_epochs': -1, 'ft_epochs': 200, 'ft_freq_mask': 30, 'ft_time_mask': 192, 'ft_noise': 0.0, 'ft_rrc': True, 'name': '', 'task_metadata': 'evar/metadata/circor1.csv', 'task_data': 'work/16k/circor1', 'unit_samples': 80000, 'id': 'circor1_ar_m2d.AR_M2D_8ff7abf7', 'optim': 'sgd', 'unit_sec': None, 'data_path': 'work', 'eval_checkpoint': '/lab/physionet2022_dl/evar/logs/circor1_ar_m2d.AR_M2D_8ff7abf7/weights_ep41it554-0.81834_loss0.7292.pth', 'runtime_cfg': {'lr': 2.0, 'seed': 42, 'hidden': [], 'mixup': 0.5, 'bs': 128, 'freq_mask': 30, 'time_mask': 192, 'rrc': True, 'epochs': 200, 'early_stop_epochs': -1, 'n_class': 3, 'id': 'dc52bab0'}, 'input_size': [80, 608], 'patch_size': [16, 16], 'model': 'm2d_vit_base_encoder_only', 'decoder_depth': 8}"
